"Date" "WIG20" "DAX" "DJI" "ACWI"
"2041" "2016-02-22" 1859.73 9573.59 16620.66 50.547
"2042" "2016-02-23" 1844.96 9416.77 16431.78 49.8
"2043" "2016-02-24" 1818.37 9167.8 16484.99 49.877
"2044" "2016-02-25" 1838.17 9331.48 16697.29 50.413
"2045" "2016-02-26" 1844.57 9513.3 16639.97 50.288
"2046" "2016-02-29" 1824.08 9495.4 16516.5 50.02
"2047" "2016-03-01" 1825.07 9717.16 16865.08 51.266
"2048" "2016-03-02" 1825.15 9776.62 16899.32 51.573
"2049" "2016-03-03" 1877.15 9751.92 16943.9 51.956
"2050" "2016-03-04" 1873.51 9824.17 17006.77 52.282
"2051" "2016-03-07" 1895.41 9778.93 17073.95 52.32
"2052" "2016-03-08" 1876.49 9692.82 16964.1 51.755
"2053" "2016-03-09" 1878.59 9723.09 17000.36 52.033
"2054" "2016-03-10" 1887.31 9498.15 16995.13 52.004
"2055" "2016-03-11" 1910.87 9831.13 17213.31 53.048
"2056" "2016-03-14" 1913.83 9990.26 17229.13 52.933
"2057" "2016-03-15" 1906.08 9933.85 17251.53 52.589
"2058" "2016-03-16" 1905.69 9983.41 17325.76 53.087
"2059" "2016-03-17" 1944.21 9892.2 17481.49 53.556
"2060" "2016-03-18" 1961.97 9950.8 17602.3 53.661
"2061" "2016-03-21" 1952.63 9948.64 17623.87 53.661
"2062" "2016-03-22" 1962.98 9990 17582.57 53.594
"2063" "2016-03-23" 1935.61 10022.93 17502.59 53.039
"2064" "2016-03-24" 1936.19 9851.35 17515.73 52.923
"2066" "2016-03-29" 1953.84 9887.94 17633.11 53.644
"2067" "2016-03-30" 1999.93 10046.61 17716.66 53.977
"2068" "2016-03-31" 1997.69 9965.51 17685.09 53.719
"2069" "2016-04-01" 1973.24 9794.64 17792.75 53.68
"2070" "2016-04-04" 1986.14 9822.08 17737 53.489
"2071" "2016-04-05" 1933.84 9563.36 17603.32 52.722
"2072" "2016-04-06" 1919.59 9624.51 17716.05 53.354
"2073" "2016-04-07" 1905.1 9530.62 17541.96 52.676
"2074" "2016-04-08" 1919.42 9622.26 17576.96 53.23
"2075" "2016-04-11" 1914.22 9682.99 17556.41 53.212
"2076" "2016-04-12" 1907.72 9761.47 17721.25 53.881
"2077" "2016-04-13" 1944.36 10026.1 17908.28 54.533
"2078" "2016-04-14" 1951.75 10093.65 17926.43 54.61
"2079" "2016-04-15" 1939.95 10051.57 17897.46 54.524
"2080" "2016-04-18" 1946.34 10120.31 18004.16 54.917
"2081" "2016-04-19" 1964.84 10349.59 18053.6 55.435
"2082" "2016-04-20" 1962.88 10421.29 18096.27 55.386
"2083" "2016-04-21" 1950.38 10435.73 17982.52 55.118
"2084" "2016-04-22" 1943.03 10373.49 18003.75 55.109
"2085" "2016-04-25" 1925.34 10294.35 17977.24 54.908
"2086" "2016-04-26" 1916.35 10259.59 17990.32 55.099
"2087" "2016-04-27" 1892.48 10299.83 18041.55 55.194
"2088" "2016-04-28" 1897.98 10321.15 17830.76 54.677
"2089" "2016-04-29" 1896.64 10038.97 17773.64 54.418
"2090" "2016-05-02" 1899.72 10123.27 17891.16 54.773
"2092" "2016-05-04" 1865.25 9828.25 17651.26 53.48
"2093" "2016-05-05" 1837.71 9851.86 17660.71 53.489
"2094" "2016-05-06" 1852.71 9869.95 17740.63 53.644
"2095" "2016-05-09" 1848.45 9980.49 17705.91 53.518
"2096" "2016-05-10" 1825.17 10045.44 17928.35 54.286
"2097" "2016-05-11" 1818.02 9975.32 17711.12 53.881
"2098" "2016-05-12" 1816.09 9862.12 17720.5 53.854
"2099" "2016-05-13" 1815.38 9952.9 17535.32 53.278
"2101" "2016-05-17" 1846.5 9890.19 17529.98 53.508
"2102" "2016-05-18" 1841.84 9943.23 17526.62 53.441
"2103" "2016-05-19" 1799.9 9795.89 17435.4 53.193
"2104" "2016-05-20" 1806.38 9916.02 17500.94 53.566
"2105" "2016-05-23" 1818.97 9842.29 17492.93 53.432
"2106" "2016-05-24" 1831.15 10057.31 17706.05 54.141
"2107" "2016-05-25" 1849.27 10205.21 17851.51 54.592
"2109" "2016-05-27" 1839.22 10286.31 17873.22 54.753
"2111" "2016-05-31" 1808.24 10262.74 17787.2 54.639
"2112" "2016-06-01" 1759.49 10204.44 17789.67 54.697
"2113" "2016-06-02" 1762.28 10208 17838.56 54.793
"2114" "2016-06-03" 1793.43 10103.26 17807.06 54.945
"2115" "2016-06-06" 1797.27 10121.08 17920.33 55.28
"2116" "2016-06-07" 1832.79 10287.68 17938.28 55.501
"2117" "2016-06-08" 1843.85 10217.03 18005.05 55.712
"2118" "2016-06-09" 1814.14 10088.87 17985.19 55.31
"2119" "2016-06-10" 1782.02 9834.62 17865.34 54.342
"2120" "2016-06-13" 1780.01 9657.44 17732.48 53.766
"2121" "2016-06-14" 1762.61 9519.2 17674.82 53.403
"2122" "2016-06-15" 1772.91 9606.71 17640.17 53.547
"2123" "2016-06-16" 1733.48 9550.47 17733.1 53.604
"2124" "2016-06-17" 1754.45 9631.36 17675.16 53.749
"2125" "2016-06-20" 1793.83 9962.02 17804.87 54.505
"2126" "2016-06-21" 1802.61 10015.54 17829.73 54.763
"2127" "2016-06-22" 1823.03 10071.06 17780.83 54.68
"2128" "2016-06-23" 1853.71 10257.03 18011.07 55.718
"2129" "2016-06-24" 1769.67 9557.16 17400.75 52.718
"2130" "2016-06-27" 1732.19 9268.66 17140.24 51.738
"2131" "2016-06-28" 1751.81 9447.28 17409.72 52.869
"2132" "2016-06-29" 1756.2 9612.27 17694.68 53.864
"2133" "2016-06-30" 1750.69 9680.09 17929.99 54.593
"2134" "2016-07-01" 1744.56 9776.12 17949.37 54.71
"2136" "2016-07-05" 1715.95 9532.61 17840.62 54.029
"2137" "2016-07-06" 1689.92 9373.26 17918.62 54.116
"2138" "2016-07-07" 1713.51 9418.78 17895.88 53.99
"2139" "2016-07-08" 1705.43 9629.66 18146.74 54.817
"2140" "2016-07-11" 1745.43 9833.41 18226.93 55.272
"2141" "2016-07-12" 1754.38 9964.07 18347.67 55.825
"2142" "2016-07-13" 1744.15 9930.71 18372.12 55.806
"2143" "2016-07-14" 1745.34 10068.3 18506.41 56.156
"2144" "2016-07-15" 1759.41 10066.9 18516.55 56.039
"2145" "2016-07-18" 1788.12 10063.13 18533.05 56.204
"2146" "2016-07-19" 1792.47 9981.24 18559.01 55.942
"2147" "2016-07-20" 1800.41 10142.01 18595.03 56.262
"2148" "2016-07-21" 1803.68 10156.21 18517.23 56.097
"2149" "2016-07-22" 1792.97 10147.46 18570.85 56.272
"2150" "2016-07-25" 1814.75 10198.24 18493.06 56.126
"2151" "2016-07-26" 1803.96 10247.76 18473.75 56.224
"2152" "2016-07-27" 1797.63 10319.55 18472.17 56.301
"2153" "2016-07-28" 1788.51 10274.93 18456.35 56.331
"2154" "2016-07-29" 1759.74 10337.5 18432.24 56.651
"2155" "2016-08-01" 1762.12 10330.52 18404.51 56.466
"2156" "2016-08-02" 1803.63 10144.34 18313.77 56.117
"2157" "2016-08-03" 1790.09 10170.21 18355 56.175
"2158" "2016-08-04" 1820.24 10227.86 18352.05 56.379
"2159" "2016-08-05" 1825.45 10367.21 18543.53 56.738
"2160" "2016-08-08" 1837.05 10432.36 18529.29 56.825
"2161" "2016-08-09" 1847.15 10692.9 18533.05 57.146
"2162" "2016-08-10" 1852.54 10650.89 18495.66 57.117
"2163" "2016-08-11" 1864.7 10742.84 18613.52 57.496
"2164" "2016-08-12" 1857.7 10713.43 18576.47 57.389
"2166" "2016-08-16" 1846.86 10676.65 18552.02 57.399
"2167" "2016-08-17" 1824.4 10537.67 18573.94 57.456
"2168" "2016-08-18" 1821.01 10603.03 18597.7 57.661
"2169" "2016-08-19" 1800.17 10544.36 18552.57 57.447
"2170" "2016-08-22" 1800.34 10494.35 18529.42 57.379
"2171" "2016-08-23" 1790.6 10592.88 18547.3 57.496
"2172" "2016-08-24" 1786.32 10622.97 18481.48 57.282
"2173" "2016-08-25" 1781.68 10529.59 18448.41 57.165
"2174" "2016-08-26" 1775.9 10587.77 18395.4 56.923
"2175" "2016-08-29" 1777.35 10544.44 18502.99 57.175
"2176" "2016-08-30" 1798.23 10657.64 18454.3 57.068
"2177" "2016-08-31" 1793.56 10592.69 18400.88 56.845
"2178" "2016-09-01" 1761.68 10534.31 18419.3 57.049
"2179" "2016-09-02" 1767.55 10683.82 18491.96 57.496
"2181" "2016-09-06" 1790.83 10687.14 18538.12 57.893
"2182" "2016-09-07" 1810.02 10752.98 18526.14 57.864
"2183" "2016-09-08" 1793.48 10675.29 18479.91 57.729
"2184" "2016-09-09" 1754.12 10573.44 18085.45 56.389
"2185" "2016-09-12" 1731.37 10431.77 18325.07 57.02
"2186" "2016-09-13" 1727.69 10386.6 18066.75 56.01
"2187" "2016-09-14" 1736.68 10378.4 18034.77 55.962
"2188" "2016-09-15" 1745.97 10431.2 18212.48 56.553
"2189" "2016-09-16" 1734.26 10276.17 18123.8 56.146
"2190" "2016-09-19" 1749.78 10373.87 18120.17 56.292
"2191" "2016-09-20" 1755.59 10393.86 18129.96 56.496
"2192" "2016-09-21" 1758.47 10436.49 18293.7 57.389
"2193" "2016-09-22" 1776.22 10674.18 18392.46 57.836
"2194" "2016-09-23" 1762.48 10626.97 18261.45 57.408
"2195" "2016-09-26" 1740.05 10393.71 18094.83 56.893
"2196" "2016-09-27" 1732.81 10361.48 18228.3 57.214
"2197" "2016-09-28" 1734.59 10438.34 18339.24 57.583
"2198" "2016-09-29" 1730.45 10405.54 18143.45 56.99
"2199" "2016-09-30" 1709.51 10511.02 18308.15 57.379
"2201" "2016-10-04" 1754.04 10619.61 18168.45 57.03
"2202" "2016-10-05" 1762.23 10585.78 18281.03 57.369
"2203" "2016-10-06" 1761.9 10568.8 18268.5 57.282
"2204" "2016-10-07" 1751.72 10490.86 18240.49 57.049
"2205" "2016-10-10" 1765.95 10624.08 18329.04 57.321
"2206" "2016-10-11" 1757.04 10577.16 18128.66 56.524
"2207" "2016-10-12" 1760.43 10523.07 18144.2 56.524
"2208" "2016-10-13" 1727.55 10414.07 18098.94 56.292
"2209" "2016-10-14" 1719.64 10580.38 18138.38 56.311
"2210" "2016-10-17" 1714.2 10503.57 18086.4 56.156
"2211" "2016-10-18" 1721.21 10631.55 18161.94 56.651
"2212" "2016-10-19" 1744.53 10645.68 18202.62 56.855
"2213" "2016-10-20" 1748.99 10701.39 18162.35 56.758
"2214" "2016-10-21" 1752.25 10710.73 18145.71 56.738
"2215" "2016-10-24" 1782.79 10761.17 18223.03 56.913
"2216" "2016-10-25" 1785.59 10757.31 18169.27 56.825
"2217" "2016-10-26" 1779.73 10709.68 18199.33 56.568
"2218" "2016-10-27" 1795.33 10717.08 18169.68 56.446
"2219" "2016-10-28" 1817.79 10696.19 18161.19 56.253
"2220" "2016-10-31" 1814.66 10665.01 18142.42 56.282
"2222" "2016-11-02" 1765.62 10370.93 17959.64 55.525
"2223" "2016-11-03" 1767.37 10325.88 17930.67 55.368
"2224" "2016-11-04" 1758.22 10259.13 17888.28 55.088
"2225" "2016-11-07" 1761.79 10456.95 18259.6 56.214
"2226" "2016-11-08" 1783.22 10482.32 18332.74 56.524
"2227" "2016-11-09" 1790.66 10646.01 18589.69 56.67
"2228" "2016-11-10" 1796.75 10630.12 18807.88 56.544
"2230" "2016-11-14" 1753.86 10693.69 18868.69 56.078
"2231" "2016-11-15" 1754.02 10735.14 18923.06 56.563
"2232" "2016-11-16" 1758.54 10663.87 18868.14 56.331
"2233" "2016-11-17" 1742.39 10685.54 18903.82 56.603
"2234" "2016-11-18" 1725.74 10664.56 18867.93 56.331
"2235" "2016-11-21" 1756.35 10685.13 18956.69 56.767
"2236" "2016-11-22" 1775.66 10713.85 19023.87 57
"2237" "2016-11-23" 1796.63 10662.44 19083.18 56.865
"2239" "2016-11-25" 1796.3 10699.27 19152.14 57.078
"2240" "2016-11-28" 1776.3 10582.67 19097.9 56.865
"2241" "2016-11-29" 1780.04 10620.49 19121.6 57.01
"2242" "2016-11-30" 1798.22 10640.3 19123.58 56.865
"2243" "2016-12-01" 1783.94 10534.05 19191.93 56.593
"2244" "2016-12-02" 1783.57 10513.35 19170.42 56.69
"2245" "2016-12-05" 1845.66 10684.83 19216.24 57.078
"2246" "2016-12-06" 1876.56 10775.32 19251.78 57.389
"2247" "2016-12-07" 1889.51 10986.69 19549.62 58.175
"2248" "2016-12-08" 1921.08 11179.42 19614.81 58.282
"2249" "2016-12-09" 1899.76 11203.63 19756.85 58.554
"2250" "2016-12-12" 1882.58 11190.21 19796.43 58.37
"2251" "2016-12-13" 1919.49 11284.65 19911.21 58.835
"2252" "2016-12-14" 1934.87 11244.84 19792.53 58.127
"2253" "2016-12-15" 1911.16 11366.4 19852.24 58.214
"2254" "2016-12-16" 1918.54 11404.01 19843.41 58.097
"2255" "2016-12-19" 1924.67 11426.7 19883.06 58.165
"2256" "2016-12-20" 1940.46 11464.74 19974.62 58.37
"2257" "2016-12-21" 1927.9 11468.64 19941.96 58.225
"2258" "2016-12-22" 1943.73 11456.1 19918.88 58.128
"2259" "2016-12-23" 1933.6 11449.93 19933.81 58.166
"2260" "2016-12-27" 1936.72 11472.24 19945.04 58.245
"2261" "2016-12-28" 1932.75 11474.99 19833.68 57.96
"2262" "2016-12-29" 1946.32 11451.05 19819.78 58.068
"2263" "2016-12-30" 1947.92 11481.06 19762.6 57.98
